CommitId;RefactoringType;RefactoringDetail
e2033a1894451c2b90ab4c43ff1eed0aad3f14ce;Inline Method;Inline Method	private computeFilteredChildren() : List<T> inlined to private getFilteredChildren() : List<T> in class org.junit.internal.runners.ParentRunner
d8b6eb74e0e3466d66c9ff75e55f087c09a959b1;Rename Method;Rename Method	private sortChild(child T) : T renamed to private filterChild(child T) : void in class org.junit.internal.runners.ParentRunner
96d7dd609920deb1336cf85dc6c9a3a0d5e30d15;Move Class;Move Class	org.junit.internal.runners.BlockJUnit4ClassRunner moved to org.junit.runners.BlockJUnit4ClassRunner
96d7dd609920deb1336cf85dc6c9a3a0d5e30d15;Rename Package;Rename Package	org.junit.internal.runners.links to org.junit.internal.runners.notifiers
96d7dd609920deb1336cf85dc6c9a3a0d5e30d15;Rename Package;Rename Package	org.junit.internal.runners.links to org.junit.internal.runners.statements
96d7dd609920deb1336cf85dc6c9a3a0d5e30d15;Rename Package;Rename Package	org.junit.internal.runners.links to org.junit.runners
8c61443793e4c2e90a4056ee528c3880febb53d2;Rename Package;Rename Package	org.junit.internal.deprecated to org.junit.internal.runners
078e45bd31a9920e00633ad6ce658e22529304f2;Extract Superclass;Extract Superclass	org.junit.internal.runners.BlockJUnit4ClassRunner from classes [org.junit.experimental.theories.Theories, org.junit.runners.Parameterized.TestClassRunnerForParameters, org.junit.tests.junit3compatibility.InitializationErrorForwardCompatibilityTest.InitializesWithError]
078e45bd31a9920e00633ad6ce658e22529304f2;Rename Method;Rename Method	protected describeChild(method FrameworkMethod) : Description renamed to protected methodDescription(method Method) : Description in class org.junit.internal.runners.JUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected computeTestMethods() : List<FrameworkMethod> from class org.junit.internal.runners.JUnit4ClassRunner to protected computeTestMethods() : List<FrameworkMethod> from class org.junit.internal.runners.BlockJUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected collectInitializationErrors(errors List<Throwable>) : void from class org.junit.internal.runners.JUnit4ClassRunner to protected collectInitializationErrors(errors List<Throwable>) : void from class org.junit.internal.runners.BlockJUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected childBlock(method FrameworkMethod) : Statement from class org.junit.internal.runners.JUnit4ClassRunner to protected childBlock(method FrameworkMethod) : Statement from class org.junit.internal.runners.BlockJUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected runChild(method FrameworkMethod, notifier RunNotifier) : void from class org.junit.internal.runners.JUnit4ClassRunner to protected runChild(method FrameworkMethod, notifier RunNotifier) : void from class org.junit.internal.runners.BlockJUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected getChildren() : List<FrameworkMethod> from class org.junit.internal.runners.JUnit4ClassRunner to protected getChildren() : List<FrameworkMethod> from class org.junit.internal.runners.BlockJUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected invoke(method FrameworkMethod, test Object) : Statement from class org.junit.internal.runners.JUnit4ClassRunner to protected invoke(method FrameworkMethod, test Object) : Statement from class org.junit.internal.runners.BlockJUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected possiblyExpectingExceptions(annotation TestAnnotation, next Statement) : Statement from class org.junit.internal.runners.JUnit4ClassRunner to protected possiblyExpectingExceptions(annotation TestAnnotation, next Statement) : Statement from class org.junit.internal.runners.BlockJUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected withPotentialTimeout(annotation TestAnnotation, next Statement) : Statement from class org.junit.internal.runners.JUnit4ClassRunner to protected withPotentialTimeout(annotation TestAnnotation, next Statement) : Statement from class org.junit.internal.runners.BlockJUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected withAfters(method FrameworkMethod, target Object, link Statement) : Statement from class org.junit.internal.runners.JUnit4ClassRunner to protected withAfters(method FrameworkMethod, target Object, link Statement) : Statement from class org.junit.internal.runners.BlockJUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected withBefores(method FrameworkMethod, target Object, link Statement) : Statement from class org.junit.internal.runners.JUnit4ClassRunner to protected withBefores(method FrameworkMethod, target Object, link Statement) : Statement from class org.junit.internal.runners.BlockJUnit4ClassRunner
078e45bd31a9920e00633ad6ce658e22529304f2;Move Method;Move Method	protected notifying(method FrameworkMethod, link Statement) : Notifier from class org.junit.internal.runners.JUnit4ClassRunner to protected notifying(method FrameworkMethod, link Statement) : Notifier from class org.junit.internal.runners.BlockJUnit4ClassRunner
5c61adf678d0f736846e95cf7062b9102a51afa9;Rename Method;Rename Method	public each(individual Matcher<T>) : Matcher<Iterable<T>> renamed to public everyItem(elementMatcher Matcher<T>) : Matcher<Iterable<T>> in class org.junit.matchers.JUnitMatchers
ef32d036d0ff96328f622942514ca73b5f69556d;Move Class;Move Class	org.junit.runners.Enclosed moved to org.junit.experimental.runners.Enclosed
d61e2885bfae9add429f42d9ce0d9bc8c3ef72b0;Move Class;Move Class	org.junit.Assume.AssumptionViolatedException moved to org.junit.internal.AssumptionViolatedException
d9c908b9aab5f610e2f42aba1863ce25e36423f2;Move Class;Move Class	org.junit.matchers.CombinableMatcher moved to org.junit.internal.matchers.CombinableMatcher
d9c908b9aab5f610e2f42aba1863ce25e36423f2;Move Class;Move Class	org.junit.matchers.Each moved to org.junit.internal.matchers.Each
d9c908b9aab5f610e2f42aba1863ce25e36423f2;Move Class;Move Class	org.junit.matchers.IsCollectionContaining moved to org.junit.internal.matchers.IsCollectionContaining
d9c908b9aab5f610e2f42aba1863ce25e36423f2;Move Class;Move Class	org.junit.matchers.StringContains moved to org.junit.internal.matchers.StringContains
d9c908b9aab5f610e2f42aba1863ce25e36423f2;Move Class;Move Class	org.junit.matchers.SubstringMatcher moved to org.junit.internal.matchers.SubstringMatcher
d9c908b9aab5f610e2f42aba1863ce25e36423f2;Move Class;Move Class	org.junit.matchers.TypeSafeMatcher moved to org.junit.internal.matchers.TypeSafeMatcher
d9c908b9aab5f610e2f42aba1863ce25e36423f2;Inline Method;Inline Method	private printEvents(exceptionTypeName String, listPrefix String, exceptions List<? extends TestRunEvent>) : void inlined to protected printFailures(result Result) : void in class org.junit.internal.TextListener
67e3edf20613b1278f4be05353b31b5129e21882;Move Class;Move Class	org.junit.internal.requests.IgnoredClassRunner moved to org.junit.internal.builders.IgnoredClassRunner
67e3edf20613b1278f4be05353b31b5129e21882;Rename Class;Rename Class	org.junit.runners.SuiteBuilder renamed to org.junit.runners.RunnerBuilder
67e3edf20613b1278f4be05353b31b5129e21882;Move Method;Move Method	public hasSuiteMethod() : boolean from class org.junit.internal.requests.ClassRequest to public hasSuiteMethod(testClass Class<?>) : boolean from class org.junit.internal.builders.SuiteMethodBuilder
67e3edf20613b1278f4be05353b31b5129e21882;Move Method;Move Method	package isPre4Test(testClass Class<?>) : boolean from class org.junit.internal.requests.ClassRequest to package isPre4Test(testClass Class<?>) : boolean from class org.junit.internal.builders.JUnit3Builder
6ff2381af213bf699e62244315debec66b373d81;Rename Class;Rename Class	org.junit.internal.runners.model.TestMethodElement renamed to org.junit.internal.runners.model.TestMethod
5042f695491027730cca2918616399d869de3973;Extract Method;Extract Method	private addMultiPointMethods(list List<PotentialAssignment>) : void extracted from public getValueSources(sig ParameterSignature) : List<PotentialAssignment> in class org.junit.experimental.theories.internal.AllMembersSupplier
5042f695491027730cca2918616399d869de3973;Extract Method;Extract Method	private addSinglePointMethods(sig ParameterSignature, list List<PotentialAssignment>) : void extracted from public getValueSources(sig ParameterSignature) : List<PotentialAssignment> in class org.junit.experimental.theories.internal.AllMembersSupplier
5042f695491027730cca2918616399d869de3973;Extract Method;Extract Method	private addFields(sig ParameterSignature, list List<PotentialAssignment>) : void extracted from public getValueSources(sig ParameterSignature) : List<PotentialAssignment> in class org.junit.experimental.theories.internal.AllMembersSupplier
9f52d1c93e0f8246ab5430007107e0c2599563dd;Inline Method;Inline Method	private addToAppropriateEnd(annotation Class<? extends Annotation>, testMethod FrameworkMethod) : void inlined to private addToAnnotationList(annotation Class<? extends Annotation>, testMethod FrameworkMethod) : void in class org.junit.internal.runners.model.TestClass
af9634a3656bcd9c3988692c32381d0772077584;Move Class;Move Class	org.junit.runner.Ignorance moved to org.junit.runner.notification.Ignorance
af9634a3656bcd9c3988692c32381d0772077584;Rename Class;Rename Class	org.junit.runner.notification.FailedAssumption renamed to org.junit.runner.notification.InvalidAssumption
af9634a3656bcd9c3988692c32381d0772077584;Rename Method;Rename Method	public getFailedAssumptions() : List<FailedAssumption> renamed to public getInvalidAssumptions() : List<InvalidAssumption> in class org.junit.runner.Result
af9634a3656bcd9c3988692c32381d0772077584;Rename Method;Rename Method	public getFailedAssumptionCount() : int renamed to public getInvalidAssumptionCount() : int in class org.junit.runner.Result
497ebf11c284bcc2b32eecc4a063589b4f17d250;Rename Method;Rename Method	public testAssumptionFailed(description Description, e AssumptionViolatedException) : void renamed to public testAssumptionInvalid(description Description, e AssumptionViolatedException) : void in class org.junit.runner.Result.Listener
a916d4133c7e394130d7953da427aae9917ab92c;Extract Superclass;Extract Superclass	org.junit.runner.notification.TestRunEvent from classes [org.junit.runner.Ignorance, org.junit.runner.notification.Failure]
a916d4133c7e394130d7953da427aae9917ab92c;Rename Method;Rename Method	private printExceptions(exceptionTypeName String, listPrefix String, exceptions List<? extends Failure>) : void renamed to private printEvents(exceptionTypeName String, listPrefix String, exceptions List<? extends TestRunEvent>) : void in class org.junit.internal.TextListener
a916d4133c7e394130d7953da427aae9917ab92c;Rename Method;Rename Method	public getUnrunnableCount() : int renamed to public getFailedAssumptionCount() : int in class org.junit.runner.Result
b8008562db24f9189b90dd0e3864a381681d527f;Extract Method;Extract Method	private runners(children Class<?>[]) : List<Runner> extracted from private runners(klass Class<?>, annotatedClasses Class<?>[]) : List<Runner> in class org.junit.runners.Suite.SuiteBuilder
9c8d59d9869280a698c3f3a119eb69f0e897c94b;Rename Method;Rename Method	public run(notifier RunNotifier) : void renamed to protected runChild(child Throwable, notifier RunNotifier) : void in class org.junit.internal.runners.ErrorReportingRunner
9c8d59d9869280a698c3f3a119eb69f0e897c94b;Move Method;Move Method	private getCauses(cause Throwable) : List<Throwable> from class org.junit.internal.requests.ErrorReportingRequest to private getCauses(cause Throwable) : List<Throwable> from class org.junit.internal.runners.ErrorReportingRunner
9c8d59d9869280a698c3f3a119eb69f0e897c94b;Move Method;Move Method	protected classAnnotations() : Annotation[] from class org.junit.internal.runners.CompositeRunner to protected classAnnotations() : Annotation[] from class org.junit.internal.runners.ErrorReportingRunner
95bd62b2ffd80394d1a17e9078a4d79478423030;Rename Class;Rename Class	org.junit.runner.notification.Ignorance renamed to org.junit.runner.notification.FailedAssumption
95bd62b2ffd80394d1a17e9078a4d79478423030;Rename Method;Rename Method	public fireTestIgnoredReason(description Description, e AssumptionViolatedException) : void renamed to public fireTestAssumptionFailed(description Description, e AssumptionViolatedException) : void in class org.junit.runner.notification.RunNotifier
95bd62b2ffd80394d1a17e9078a4d79478423030;Rename Method;Rename Method	public ignoringInMiddleDoesntCountAsRun() : void renamed to public failedAssumptionDoesntCountAsRun() : void in class org.junit.tests.listening.ResultTest
95bd62b2ffd80394d1a17e9078a4d79478423030;Rename Method;Rename Method	public testAssumptionFailureIsIgnore() : void renamed to public testAssumptionFailureIsReflected() : void in class org.junit.tests.listening.TextListenerTest
